XCoord,YCoord,OID,FIELD1,START_STAT,START_ST_1
-73.97493121,40.68981035,290076,290076,40.689810,-73.974931
-73.96087600,40.71045100,290098,290098,40.710451,-73.960876
-73.96024116,40.71534825,290284,290284,40.715348,-73.960241
-73.96024116,40.71534825,290290,290290,40.715348,-73.960241
-73.97372990,40.69178230,290365,290365,40.691782,-73.973730
-73.96476280,40.68851534,290368,290368,40.688515,-73.964763
-73.96476280,40.68851534,290389,290389,40.688515,-73.964763
-73.98912867,40.68926942,290449,290449,40.689269,-73.989129
-73.98912867,40.68926942,290450,290450,40.689269,-73.989129
-73.96024116,40.71534825,290508,290508,40.715348,-73.960241
-73.96024116,40.71534825,290513,290513,40.715348,-73.960241
-73.96024116,40.71534825,290563,290563,40.715348,-73.960241
-73.98912867,40.68926942,290605,290605,40.689269,-73.989129
-73.96087600,40.71045100,290695,290695,40.710451,-73.960876
-73.98362464,40.69474881,290707,290707,40.694749,-73.983625
-73.98912867,40.68926942,290785,290785,40.689269,-73.989129
-73.96087600,40.71045100,290825,290825,40.710451,-73.960876
-73.96024116,40.71534825,290836,290836,40.715348,-73.960241
-73.96024116,40.71534825,290924,290924,40.715348,-73.960241
-73.96087600,40.71045100,290971,290971,40.710451,-73.960876
-73.96087600,40.71045100,290990,290990,40.710451,-73.960876
-73.96024116,40.71534825,291042,291042,40.715348,-73.960241
-73.96024116,40.71534825,291053,291053,40.715348,-73.960241
-73.97493121,40.68981035,291172,291172,40.689810,-73.974931
-73.97493121,40.68981035,291315,291315,40.689810,-73.974931
-73.96024116,40.71534825,291319,291319,40.715348,-73.960241
-73.95381995,40.69331716,291476,291476,40.693317,-73.953820
-73.98068914,40.69839895,291478,291478,40.698399,-73.980689
-73.97632328,40.68382604,291573,291573,40.683826,-73.976323
-73.96024116,40.71534825,291601,291601,40.715348,-73.960241
-73.96087600,40.71045100,291713,291713,40.710451,-73.960876
-73.96023854,40.68900443,291818,291818,40.689004,-73.960239
-73.96024116,40.71534825,291833,291833,40.715348,-73.960241
-73.97493121,40.68981035,291933,291933,40.689810,-73.974931
-73.96024116,40.71534825,291985,291985,40.715348,-73.960241
-73.96023854,40.68900443,292068,292068,40.689004,-73.960239
-73.98912867,40.68926942,292222,292222,40.689269,-73.989129
-73.96563307,40.68650065,292285,292285,40.686501,-73.965633
-73.98912867,40.68926942,292300,292300,40.689269,-73.989129
-73.98362464,40.69474881,292364,292364,40.694749,-73.983625
-73.96563307,40.68650065,292500,292500,40.686501,-73.965633
-73.97372990,40.69178230,292670,292670,40.691782,-73.973730
-73.98362464,40.69474881,292680,292680,40.694749,-73.983625
-73.98362464,40.69474881,292685,292685,40.694749,-73.983625
-73.96087600,40.71045100,292691,292691,40.710451,-73.960876
-73.95381995,40.69331716,292791,292791,40.693317,-73.953820
-73.96476280,40.68851534,292900,292900,40.688515,-73.964763
-73.96408963,40.70853074,292949,292949,40.708531,-73.964090
-73.97372990,40.69178230,293131,293131,40.691782,-73.973730
-73.98912867,40.68926942,293173,293173,40.689269,-73.989129
-73.96563307,40.68650065,293195,293195,40.686501,-73.965633
-73.97493121,40.68981035,293256,293256,40.689810,-73.974931
-73.97493121,40.68981035,293273,293273,40.689810,-73.974931
-73.96563307,40.68650065,293326,293326,40.686501,-73.965633
-73.97493121,40.68981035,293387,293387,40.689810,-73.974931
-73.98912867,40.68926942,293438,293438,40.689269,-73.989129
-73.98362464,40.69474881,293574,293574,40.694749,-73.983625
-73.96476280,40.68851534,293618,293618,40.688515,-73.964763
-73.96563307,40.68650065,293680,293680,40.686501,-73.965633
-73.98362464,40.69474881,293695,293695,40.694749,-73.983625
-73.98912867,40.68926942,293980,293980,40.689269,-73.989129
-73.98912867,40.68926942,294005,294005,40.689269,-73.989129
-73.96024116,40.71534825,294039,294039,40.715348,-73.960241
-73.96087600,40.71045100,294264,294264,40.710451,-73.960876
-73.96563307,40.68650065,294319,294319,40.686501,-73.965633
-73.98912867,40.68926942,294441,294441,40.689269,-73.989129
-73.98912867,40.68926942,294450,294450,40.689269,-73.989129
-73.98362464,40.69474881,294633,294633,40.694749,-73.983625
-73.96023854,40.68900443,294669,294669,40.689004,-73.960239
-73.96834101,40.70827295,294713,294713,40.708273,-73.968341
-73.95381995,40.69331716,294715,294715,40.693317,-73.953820
-73.98362464,40.69474881,294721,294721,40.694749,-73.983625
-73.96087600,40.71045100,294853,294853,40.710451,-73.960876
-73.96024116,40.71534825,294875,294875,40.715348,-73.960241
-73.98068914,40.69839895,294907,294907,40.698399,-73.980689
-73.98912867,40.68926942,294942,294942,40.689269,-73.989129
-73.96087600,40.71045100,294944,294944,40.710451,-73.960876
-73.95643107,40.69064950,294980,294980,40.690649,-73.956431
-73.95643107,40.69064950,294994,294994,40.690649,-73.956431
-73.95381995,40.69331716,295072,295072,40.693317,-73.953820
-73.96986848,40.69794000,295083,295083,40.697940,-73.969868
-73.96087600,40.71045100,295101,295101,40.710451,-73.960876
-73.99548059,40.70037867,295103,295103,40.700379,-73.995481
-73.96834101,40.70827295,295184,295184,40.708273,-73.968341
-73.96087600,40.71045100,295424,295424,40.710451,-73.960876
-73.98362464,40.69474881,295568,295568,40.694749,-73.983625
-73.97372990,40.69178230,295598,295598,40.691782,-73.973730
-73.98912867,40.68926942,295682,295682,40.689269,-73.989129
-73.98912867,40.68926942,295683,295683,40.689269,-73.989129
-73.96476280,40.68851534,295693,295693,40.688515,-73.964763
-73.96023854,40.68900443,295739,295739,40.689004,-73.960239
-73.97372990,40.69178230,295813,295813,40.691782,-73.973730
-73.96834101,40.70827295,295921,295921,40.708273,-73.968341
-73.96023854,40.68900443,295933,295933,40.689004,-73.960239
-73.98912867,40.68926942,295953,295953,40.689269,-73.989129
-73.96476280,40.68851534,295987,295987,40.688515,-73.964763
-73.97703874,40.69327018,296008,296008,40.693270,-73.977039
-73.97632328,40.68382604,296158,296158,40.683826,-73.976323
-73.97100056,40.70531194,296237,296237,40.705312,-73.971001
-73.97372990,40.69178230,296301,296301,40.691782,-73.973730
-73.96834101,40.70827295,296397,296397,40.708273,-73.968341
-73.98912867,40.68926942,296427,296427,40.689269,-73.989129
-73.95643107,40.69064950,296455,296455,40.690649,-73.956431
-73.97372990,40.69178230,296488,296488,40.691782,-73.973730
-73.96563307,40.68650065,296528,296528,40.686501,-73.965633
-73.98912867,40.68926942,296538,296538,40.689269,-73.989129
-73.98362464,40.69474881,296696,296696,40.694749,-73.983625
-73.96087600,40.71045100,296787,296787,40.710451,-73.960876
-73.96024116,40.71534825,296899,296899,40.715348,-73.960241
-73.96087600,40.71045100,296960,296960,40.710451,-73.960876
-73.96476280,40.68851534,297021,297021,40.688515,-73.964763
-73.96087600,40.71045100,297066,297066,40.710451,-73.960876
-73.96563307,40.68650065,297068,297068,40.686501,-73.965633
-73.96087600,40.71045100,297225,297225,40.710451,-73.960876
-73.98362464,40.69474881,297277,297277,40.694749,-73.983625
-73.96087600,40.71045100,297306,297306,40.710451,-73.960876
-73.95643107,40.69064950,297532,297532,40.690649,-73.956431
-73.96563307,40.68650065,297797,297797,40.686501,-73.965633
-73.96563307,40.68650065,297871,297871,40.686501,-73.965633
-73.97703874,40.69327018,297949,297949,40.693270,-73.977039
-73.96087600,40.71045100,297995,297995,40.710451,-73.960876
-73.98362464,40.69474881,298002,298002,40.694749,-73.983625
-73.98362464,40.69474881,298003,298003,40.694749,-73.983625
-73.97372990,40.69178230,298126,298126,40.691782,-73.973730
-73.96087600,40.71045100,298183,298183,40.710451,-73.960876
-73.98912867,40.68926942,298208,298208,40.689269,-73.989129
-73.96024116,40.71534825,298228,298228,40.715348,-73.960241
-73.97632328,40.68382604,298312,298312,40.683826,-73.976323
-73.96023854,40.68900443,298333,298333,40.689004,-73.960239
-73.99548059,40.70037867,298432,298432,40.700379,-73.995481
-73.97493121,40.68981035,298448,298448,40.689810,-73.974931
-73.96023854,40.68900443,298468,298468,40.689004,-73.960239
-73.96024116,40.71534825,298538,298538,40.715348,-73.960241
-73.97493121,40.68981035,298547,298547,40.689810,-73.974931
-73.98362464,40.69474881,298588,298588,40.694749,-73.983625
-73.96024116,40.71534825,298623,298623,40.715348,-73.960241
-73.96024116,40.71534825,298638,298638,40.715348,-73.960241
-73.97632328,40.68382604,298639,298639,40.683826,-73.976323
-73.97372990,40.69178230,298740,298740,40.691782,-73.973730
-73.98068914,40.69839895,298749,298749,40.698399,-73.980689
-73.98068914,40.69839895,298761,298761,40.698399,-73.980689
-73.98912867,40.68926942,298826,298826,40.689269,-73.989129
-73.96024116,40.71534825,298883,298883,40.715348,-73.960241
-73.96024116,40.71534825,298921,298921,40.715348,-73.960241
-73.99548059,40.70037867,299018,299018,40.700379,-73.995481
-73.96024116,40.71534825,299029,299029,40.715348,-73.960241
-73.96087600,40.71045100,299147,299147,40.710451,-73.960876
-73.96087600,40.71045100,299152,299152,40.710451,-73.960876
-73.96024116,40.71534825,299167,299167,40.715348,-73.960241
-73.98912867,40.68926942,299212,299212,40.689269,-73.989129
-73.96087600,40.71045100,299318,299318,40.710451,-73.960876
-73.99052739,40.69475701,299334,299334,40.694757,-73.990527
-73.97372990,40.69178230,299348,299348,40.691782,-73.973730
-73.96986848,40.69794000,299381,299381,40.697940,-73.969868
-73.96476280,40.68851534,299384,299384,40.688515,-73.964763
-73.97372990,40.69178230,299482,299482,40.691782,-73.973730
-73.97372990,40.69178230,299502,299502,40.691782,-73.973730
-73.96087600,40.71045100,299516,299516,40.710451,-73.960876
-73.95643107,40.69064950,299530,299530,40.690649,-73.956431
-73.95381995,40.69331716,299600,299600,40.693317,-73.953820
-73.98068914,40.69839895,299677,299677,40.698399,-73.980689
-73.98912867,40.68926942,299700,299700,40.689269,-73.989129
-73.97493121,40.68981035,299729,299729,40.689810,-73.974931
-73.96563307,40.68650065,299732,299732,40.686501,-73.965633
-73.96023854,40.68900443,299734,299734,40.689004,-73.960239
-73.96023854,40.68900443,299867,299867,40.689004,-73.960239
-73.96986848,40.69794000,299915,299915,40.697940,-73.969868
-73.96087600,40.71045100,299918,299918,40.710451,-73.960876
-73.99548059,40.70037867,299974,299974,40.700379,-73.995481
-73.96024116,40.71534825,300033,300033,40.715348,-73.960241
-73.97493121,40.68981035,300089,300089,40.689810,-73.974931
-73.96024116,40.71534825,300109,300109,40.715348,-73.960241
-73.96834101,40.70827295,300147,300147,40.708273,-73.968341
-73.96024116,40.71534825,300182,300182,40.715348,-73.960241
-73.97372990,40.69178230,300211,300211,40.691782,-73.973730
-73.96024116,40.71534825,300269,300269,40.715348,-73.960241
-73.97493121,40.68981035,300362,300362,40.689810,-73.974931
-73.96087600,40.71045100,300402,300402,40.710451,-73.960876
-73.96087600,40.71045100,300404,300404,40.710451,-73.960876
-73.96563307,40.68650065,300451,300451,40.686501,-73.965633
-73.97372990,40.69178230,300463,300463,40.691782,-73.973730
-73.97372990,40.69178230,300474,300474,40.691782,-73.973730
-73.96834101,40.70827295,300487,300487,40.708273,-73.968341
-73.96087600,40.71045100,300492,300492,40.710451,-73.960876
-73.96024116,40.71534825,300508,300508,40.715348,-73.960241
-73.99052739,40.69475701,300536,300536,40.694757,-73.990527
-73.96563307,40.68650065,300539,300539,40.686501,-73.965633
-73.96087600,40.71045100,300549,300549,40.710451,-73.960876
-73.97372990,40.69178230,300664,300664,40.691782,-73.973730
-73.97493121,40.68981035,300726,300726,40.689810,-73.974931
-73.96087600,40.71045100,300745,300745,40.710451,-73.960876
-73.96087600,40.71045100,300782,300782,40.710451,-73.960876
-73.99548059,40.70037867,300830,300830,40.700379,-73.995481
-73.97372990,40.69178230,300857,300857,40.691782,-73.973730
-73.97493121,40.68981035,300865,300865,40.689810,-73.974931
-73.97493121,40.68981035,300887,300887,40.689810,-73.974931
-73.96476280,40.68851534,300897,300897,40.688515,-73.964763
-73.96476280,40.68851534,300920,300920,40.688515,-73.964763
-73.96476280,40.68851534,300921,300921,40.688515,-73.964763
-73.96087600,40.71045100,300928,300928,40.710451,-73.960876
-73.97372990,40.69178230,300983,300983,40.691782,-73.973730
-73.96023854,40.68900443,301009,301009,40.689004,-73.960239
-73.97372990,40.69178230,301088,301088,40.691782,-73.973730
-73.97493121,40.68981035,301146,301146,40.689810,-73.974931
-73.95381995,40.69331716,301156,301156,40.693317,-73.953820
-73.96563307,40.68650065,301258,301258,40.686501,-73.965633
-73.96087600,40.71045100,301288,301288,40.710451,-73.960876
-73.98912867,40.68926942,301304,301304,40.689269,-73.989129
-73.96023854,40.68900443,301351,301351,40.689004,-73.960239
-73.96986848,40.69794000,301357,301357,40.697940,-73.969868
-73.98912867,40.68926942,301388,301388,40.689269,-73.989129
-73.96087600,40.71045100,301470,301470,40.710451,-73.960876
-73.96476280,40.68851534,301486,301486,40.688515,-73.964763
-73.97372990,40.69178230,301506,301506,40.691782,-73.973730
-73.97372990,40.69178230,301529,301529,40.691782,-73.973730
-73.99548059,40.70037867,301568,301568,40.700379,-73.995481
-73.99548059,40.70037867,301572,301572,40.700379,-73.995481
-73.98362464,40.69474881,301580,301580,40.694749,-73.983625
-73.95381995,40.69331716,301726,301726,40.693317,-73.953820
-73.98362464,40.69474881,301744,301744,40.694749,-73.983625
-73.96024116,40.71534825,301865,301865,40.715348,-73.960241
-73.96087600,40.71045100,301883,301883,40.710451,-73.960876
-73.98362464,40.69474881,301889,301889,40.694749,-73.983625
-73.96087600,40.71045100,302076,302076,40.710451,-73.960876
-73.96476280,40.68851534,302212,302212,40.688515,-73.964763
-73.96087600,40.71045100,302220,302220,40.710451,-73.960876
-73.98912867,40.68926942,302248,302248,40.689269,-73.989129
-73.98912867,40.68926942,302249,302249,40.689269,-73.989129
-73.98912867,40.68926942,302254,302254,40.689269,-73.989129
-73.96986848,40.69794000,302304,302304,40.697940,-73.969868
-73.95381995,40.69331716,302390,302390,40.693317,-73.953820
-73.97493121,40.68981035,302394,302394,40.689810,-73.974931
-73.96986848,40.69794000,302444,302444,40.697940,-73.969868
-73.96024116,40.71534825,302460,302460,40.715348,-73.960241
-73.96024116,40.71534825,302476,302476,40.715348,-73.960241
-73.96087600,40.71045100,302484,302484,40.710451,-73.960876
-73.95643107,40.69064950,302615,302615,40.690649,-73.956431
-73.95381995,40.69331716,302619,302619,40.693317,-73.953820
-73.95381995,40.69331716,302623,302623,40.693317,-73.953820
-73.96834101,40.70827295,302640,302640,40.708273,-73.968341
-73.96986848,40.69794000,302647,302647,40.697940,-73.969868
-73.96986848,40.69794000,302661,302661,40.697940,-73.969868
-73.96087600,40.71045100,302693,302693,40.710451,-73.960876
-73.95643107,40.69064950,302772,302772,40.690649,-73.956431
-73.97493121,40.68981035,302793,302793,40.689810,-73.974931
-73.96834101,40.70827295,302913,302913,40.708273,-73.968341
-73.97703874,40.69327018,302927,302927,40.693270,-73.977039
-73.97703874,40.69327018,302928,302928,40.693270,-73.977039
-73.96986848,40.69794000,302930,302930,40.697940,-73.969868
-73.96087600,40.71045100,303010,303010,40.710451,-73.960876
-73.98912867,40.68926942,303082,303082,40.689269,-73.989129
-73.97493121,40.68981035,303133,303133,40.689810,-73.974931
-73.95643107,40.69064950,303155,303155,40.690649,-73.956431
-73.96087600,40.71045100,303367,303367,40.710451,-73.960876
-73.97992700,40.69977300,303373,303373,40.699773,-73.979927
-73.96024116,40.71534825,303534,303534,40.715348,-73.960241
-73.96476280,40.68851534,303555,303555,40.688515,-73.964763
-73.96087600,40.71045100,303657,303657,40.710451,-73.960876
-73.96024116,40.71534825,303671,303671,40.715348,-73.960241
-73.98912867,40.68926942,303725,303725,40.689269,-73.989129
-73.96024116,40.71534825,303765,303765,40.715348,-73.960241
-73.98362464,40.69474881,303822,303822,40.694749,-73.983625
-73.98362464,40.69474881,303853,303853,40.694749,-73.983625
-73.96834101,40.70827295,303855,303855,40.708273,-73.968341
-73.97372990,40.69178230,304162,304162,40.691782,-73.973730
-73.98362464,40.69474881,304335,304335,40.694749,-73.983625
-73.98912867,40.68926942,304371,304371,40.689269,-73.989129
-73.97992700,40.69977300,304406,304406,40.699773,-73.979927
-73.96087600,40.71045100,304634,304634,40.710451,-73.960876
-73.96087600,40.71045100,304650,304650,40.710451,-73.960876
-73.97372990,40.69178230,304709,304709,40.691782,-73.973730
-73.97632328,40.68382604,304711,304711,40.683826,-73.976323
-73.96023854,40.68900443,304727,304727,40.689004,-73.960239
